[0, 0, 0, 0, 0.38694993, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 0, 0, 0.38694993, 2.7086494, 2.3216996, 0.38694993, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 0, 0, 0.38694993, 28.634295, 116.85888, 39.081944, 3.4825494, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 0, 0, 0.38694993, 2.7086494, 82.420334, 255, 48.36874, 2.3216996, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 0, 0, 0, 0.38694993, 5.0303493, 75.842186, 143.17148, 23.603945, 1.9347496, 0.38694993, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 0, 0, 0, 0, 0.38694993, 5.0303493, 59.977238, 65.394539, 15.091047, 0.38694993, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 0, 0, 0, 0, 0, 1.1608498, 8.1259489, 33.664642, 25.538694, 4.6433992, 1.1608498, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 0, 0, 0, 0, 0, 0, 2.3216996, 7.7389984, 25.925646, 20.508347, 7.7389984, 0.77389985, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 0, 0, 0, 0, 0, 0, 0, 2.3216996, 10.447648, 12.769347, 16.638847, 4.2564492, 0.38694993, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 0, 0, 0, 0, 0, 0, 0.38694993, 1.9347496, 1.5477997, 6.5781488, 19.347496, 9.2867985, 2.7086494, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 0, 0, 0, 0, 0, 0, 0, 0.38694993, 1.9347496, 3.8694992, 6.5781488, 17.025797, 7.7389984, 1.5477997, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.3216996, 1.5477997, 1.9347496, 9.673748, 14.317147, 6.1911988, 1.1608498, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.5477997, 1.9347496, 3.4825494, 6.5781488, 11.995448, 5.0303493, 1.1608498, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.5477997, 0.77389985, 0.38694993, 1.1608498, 5.0303493, 9.673748, 5.0303493, 0.77389985, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.38694993, 1.1608498, 0.38694993, 1.5477997, 3.8694992, 5.0303493, 7.7389984, 1.1608498, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.5477997, 0.77389985, 0.77389985, 0.77389985, 1.1608498, 3.4825494, 2.3216996, 0.77389985, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.38694993, 0.77389985, 0, 0.77389985, 0.77389985, 1.9347496, 2.7086494, 0.38694993, 0.38694993, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.1608498, 0.77389985, 0, 0, 0.38694993, 1.1608498, 0.38694993, 0.38694993, 0.38694993, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.38694993, 0, 0, 0, 0.38694993, 1.5477997, 0.77389985, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.77389985, 0.38694993, 0.38694993, 0, 0.77389985, 0.77389985, 0.77389985, 0, 0.38694993, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.38694993, 1.5477997, 0, 0, 0, 0, 0.38694993, 0.38694993, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0;
